,School Year,DBN,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude,School Name,School Pupil-Teacher Ratio,DISTRICT_x,SCHOOL_x,PRINCIPAL_x,PROGRESS REPORT TYPE_x,SCHOOL LEVEL*_x,PEER INDEX*_x,2010-2011 OVERALL GRADE_x,2010-2011 OVERALL SCORE_x,2010-2011 ENVIRONMENT CATEGORY SCORE_x,2010-2011 ENVIRONMENT GRADE_x,2010-2011 PERFORMANCE CATEGORY SCORE_x,2010-2011 PERFORMANCE GRADE_x,2010-2011 PROGRESS CATEGORY SCORE_x,2010-2011 PROGRESS GRADE_x,2010-2011 ADDITIONAL CREDIT_x,2009-10 PROGRESS REPORT GRADE_x,DISTRICT_y,SCHOOL_y,PRINCIPAL_y,PROGRESS REPORT TYPE_y,SCHOOL LEVEL*_y,PEER INDEX*_y,2010-2011 OVERALL GRADE_y,2010-2011 OVERALL SCORE_y,2010-2011 ENVIRONMENT CATEGORY SCORE_y,2010-2011 ENVIRONMENT GRADE_y,2010-2011 PERFORMANCE CATEGORY SCORE_y,2010-2011 PERFORMANCE GRADE_y,2010-2011 PROGRESS CATEGORY SCORE_y,2010-2011 PROGRESS GRADE_y,2010-2011 ADDITIONAL CREDIT_y,2009-10 PROGRESS REPORT GRADE_y
1805,2015-16,31R026,R026,P.S. 026 The Carteret School,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",02/26/7122,Open,R026,4108 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,931455.0,154850.0,40.591546,-74.190093,P.S. 026 THE CARTERET SCHOOL,12.8,31.0,P.S. 026 The Carteret School,Laura Kump/Joanne Mecane,EMS,Elementary,37.68,B,47.4,7.5,B,9.2,C,29.6,B,1.0,C,31.0,P.S. 026 The Carteret School,Laura Kump/Joanne Mecane,EMS,Elementary,37.68,B,47.4,7.5,B,9.2,C,29.6,B,1.0,C
1806,2015-16,31R027,R027,I.S. 027 Anning S. Prall,3.53e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/23193,Open,R027,11 CLOVE LAKE PLACE,STATEN ISLAND,NY,10310,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,951546.0,168202.0,40.628291,-74.117818,I.S. 027 ANNING S. PRALL,15.5,31.0,I.S. 027 Anning S. Prall,Tracey Kornish,EMS,Middle,2.54,C,38.8,6.3,B,9.0,C,21.5,C,2.0,C,31.0,I.S. 027 Anning S. Prall,Tracey Kornish,EMS,Middle,2.54,C,38.8,6.3,B,9.0,C,21.5,C,2.0,C
1807,2015-16,31R028,R028,The Eagle Academy for Young Men of Staten Island,3.53e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,09,10,11,12",01/01/41821,Open,R049,101 WARREN STREET,STATEN ISLAND,NY,10304,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,961848.0,165331.0,40.620443,-74.080695,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,2015-16,31R029,R029,P.S. 029 Bardwell,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/01/8218,Open,R029,1581 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,951989.0,163009.0,40.614039,-74.116197,P.S. 029 BARDWELL,18.4,31.0,P.S. 029 Bardwell,Mrs. Linda Manfredi,EMS,Elementary,24.11,B,45.8,12.0,A,9.4,C,20.9,C,3.5,C,31.0,P.S. 029 Bardwell,Mrs. Linda Manfredi,EMS,Elementary,24.11,B,45.8,12.0,A,9.4,C,20.9,C,3.5,C
1809,2015-16,31R030,R030,P.S. 030 Westerleigh,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/1644,Open,R030,200 WARDWELL AVENUE,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,947304.0,164494.0,40.618097,-74.13308,P.S. 030 WESTERLEIGH,14.9,31.0,P.S. 030 Westerleigh,Mrs. Denise N. Spina,EMS,Elementary,23.04,B,51.9,3.8,C,8.4,C,33.7,B,6.0,C,31.0,P.S. 030 Westerleigh,Mrs. Denise N. Spina,EMS,Elementary,23.04,B,51.9,3.8,C,8.4,C,33.7,B,6.0,C
1810,2015-16,31R450,R450,Curtis High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",12/18/1277,Open,R450,105 HAMILTON AVENUE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,961453.0,174437.0,40.645436,-74.082149,CURTIS HIGH SCHOOL,18.5,31.0,Curtis High School,Aurelia Curtis,HS,High School,2.17,B,62.0,8.3,C,17.5,A,32.2,C,4.0,B,31.0,Curtis High School,Aurelia Curtis,HS,High School,2.17,B,62.0,8.3,C,17.5,A,32.2,C,4.0,B
1811,2015-16,31R031,R031,P.S. 031 William T. Davis,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/23924,Open,R031,55 LAYTON AVENUE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,960544.0,173219.0,40.64209,-74.08542,P.S. 031 WILLIAM T. DAVIS,14.0,31.0,P.S. 031 William T. Davis,Patricia Covington,EMS,Elementary,59.22,B,41.3,7.8,B,4.6,D,27.4,B,1.5,B,31.0,P.S. 031 William T. Davis,Patricia Covington,EMS,Elementary,59.22,B,41.3,7.8,B,4.6,D,27.4,B,1.5,B
1812,2015-16,31R032,R032,P.S. 032 The Gifford School,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/25020,Open,R032,32 ELVERTON AVENUE,STATEN ISLAND,NY,10308,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,941081.0,142564.0,40.5579,-74.1554,P.S. 032 THE GIFFORD SCHOOL,18.2,31.0,P.S. 032 The Gifford School,Nancy Spataro,EMS,Elementary,17.06,B,53.4,4.0,C,6.6,C,35.3,A,7.5,B,31.0,P.S. 032 The Gifford School,Nancy Spataro,EMS,Elementary,17.06,B,53.4,4.0,C,6.6,C,35.3,A,7.5,B
1813,2015-16,31R034,R034,I.S. 034 Tottenville,3.53e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/13332,Open,R034,528 ACADEMY AVENUE,STATEN ISLAND,NY,10307,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,916558.0,124552.0,40.5083,-74.2434,I.S. 034 TOTTENVILLE,17.1,31.0,I.S. 034 Tottenville,Jeff Preston,EMS,Middle,2.92,C,38.6,9.9,A,12.4,B,10.2,D,6.0,A,31.0,I.S. 034 Tottenville,Jeff Preston,EMS,Middle,2.92,C,38.6,9.9,A,12.4,B,10.2,D,6.0,A
1814,2015-16,31R035,R035,P.S. 35 The Clove Valley School,3.53e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/19541,Open,R035,60 FOOTE AVENUE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,956765.0,162824.0,40.613548,-74.098994,P.S. 35 THE CLOVE VALLEY SCHOOL,16.3,31.0,P.S. 35 The Clove Valley School,Melissa Garofalo,EMS,Elementary,25.22,C,36.2,6.7,B,9.7,C,17.8,C,2.0,C,31.0,P.S. 35 The Clove Valley School,Melissa Garofalo,EMS,Elementary,25.22,C,36.2,6.7,B,9.7,C,17.8,C,2.0,C
1815,2015-16,31R036,R036,P.S. 036 J. C. Drumgoole,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/27211,Open,R036,255 IONIA AVENUE,STATEN ISLAND,NY,10312,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,933514.0,137317.0,40.543433,-74.182548,P.S. 036 J. C. DRUMGOOLE,17.2,31.0,P.S. 036 J. C. Drumgoole,Barbara Bellafatto,EMS,Elementary,13.77,B,47.9,2.1,F,6.2,C,35.1,A,4.5,C,31.0,P.S. 036 J. C. Drumgoole,Barbara Bellafatto,EMS,Elementary,13.77,B,47.9,2.1,F,6.2,C,35.1,A,4.5,C
1816,2015-16,31R038,R038,P.S. 038 George Cromwell,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/20637,Open,R038,421 LINCOLN AVENUE,STATEN ISLAND,NY,10306,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,956634.0,148707.0,40.574799,-74.099409,P.S. 038 GEORGE CROMWELL,13.6,31.0,P.S. 038 George Cromwell,Everlidys Robles,EMS,Elementary,35.19,C,35.4,6.2,B,10.3,B,14.9,D,4.0,B,31.0,P.S. 038 George Cromwell,Everlidys Robles,EMS,Elementary,35.19,C,35.4,6.2,B,10.3,B,14.9,D,4.0,B
1817,2015-16,31R039,R039,P.S. 39 Francis J. Murphy Jr.,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/9314,Open,R039,71 SAND LANE,STATEN ISLAND,NY,10305,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,964641.0,157088.0,40.597824,-74.07061,P.S. 39 FRANCIS J. MURPHY JR.,16.9,31.0,P.S. 39 Francis J. Murphy Jr.,Tracey Wright,EMS,Elementary,31.04,C,39.3,7.4,B,9.5,C,19.4,C,3.0,C,31.0,P.S. 39 Francis J. Murphy Jr.,Tracey Wright,EMS,Elementary,31.04,C,39.3,7.4,B,9.5,C,19.4,C,3.0,C
1818,2015-16,31R041,R041,The Stephanie A. Vierno School,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/9679,Open,R041,216 CLAWSON STREET,STATEN ISLAND,NY,10306,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,954110.0,148273.0,40.573599,-74.108492,P.S. 041 NEW DORP,15.8,31.0,P.S. 041 New Dorp,Elise Feldman,EMS,Elementary,31.68,C,35.5,3.4,D,9.5,C,16.6,C,6.0,C,31.0,P.S. 041 New Dorp,Elise Feldman,EMS,Elementary,31.68,C,35.5,3.4,D,9.5,C,16.6,C,6.0,C
1819,2015-16,31R042,R042,P.S. 042 Eltingville,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/01/25020,Open,R042,380 GENESEE AVENUE,STATEN ISLAND,NY,10312,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,937275.0,140508.0,40.552213,-74.169038,P.S. 042 ELTINGVILLE,18.3,31.0,P.S. 042 Eltingville,Brian Sharkey,EMS,Elementary,18.3,B,45.0,9.1,A,7.1,C,24.3,B,4.5,C,31.0,P.S. 042 Eltingville,Brian Sharkey,EMS,Elementary,18.3,B,45.0,9.1,A,7.1,C,24.3,B,4.5,C
1820,2015-16,31R078,R078,PS 78,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/41091,Open,R014,100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,962256.0,166049.0,40.622415,-74.079228,PS 78,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,2015-16,31R080,R080,The Michael J. Petrides School,3.53e+11,DOE,General Academic,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",01/01/34962,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,Y,954850.0,160673.0,40.607637,-74.105883,THE MICHAEL J. PETRIDES SCHOOL,17.8,31.0,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.75,C,14.9,5.0,C,5.7,D,2.7,F,1.5,C,31.0,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.75,C,14.9,5.0,C,5.7,D,2.7,F,1.5,C
1822,2015-16,31R080,R080,The Michael J. Petrides School,3.53e+11,DOE,General Academic,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",01/01/34962,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,Y,954850.0,160673.0,40.607637,-74.105883,THE MICHAEL J. PETRIDES SCHOOL,17.8,31.0,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.75,C,14.9,5.0,C,5.7,D,2.7,F,1.5,C,31.0,The Michael J. Petrides School,Joanne Buckheit,HS,High School,2.43,A,74.4,9.1,B,22.5,A,38.8,B,4.0,A
1823,2015-16,31R080,R080,The Michael J. Petrides School,3.53e+11,DOE,General Academic,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",01/01/34962,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,Y,954850.0,160673.0,40.607637,-74.105883,THE MICHAEL J. PETRIDES SCHOOL,17.8,31.0,The Michael J. Petrides School,Joanne Buckheit,HS,High School,2.43,A,74.4,9.1,B,22.5,A,38.8,B,4.0,A,31.0,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.75,C,14.9,5.0,C,5.7,D,2.7,F,1.5,C
1824,2015-16,31R080,R080,The Michael J. Petrides School,3.53e+11,DOE,General Academic,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",01/01/34962,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,Y,954850.0,160673.0,40.607637,-74.105883,THE MICHAEL J. PETRIDES SCHOOL,17.8,31.0,The Michael J. Petrides School,Joanne Buckheit,HS,High School,2.43,A,74.4,9.1,B,22.5,A,38.8,B,4.0,A,31.0,The Michael J. Petrides School,Joanne Buckheit,HS,High School,2.43,A,74.4,9.1,B,22.5,A,38.8,B,4.0,A
1825,2015-16,31R440,R440,New Dorp High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35221,Open,R435,465 NEW DORP LANE,STATEN ISLAND,NY,10306,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,954835.0,147292.0,40.570909,-74.105878,NEW DORP HIGH SCHOOL,17.0,31.0,New Dorp High School,Ms. Deirdre Deangelis,HS,High School,2.18,A,73.9,10.3,B,16.7,B,38.9,B,8.0,A,31.0,New Dorp High School,Ms. Deirdre Deangelis,HS,High School,2.18,A,73.9,10.3,B,16.7,B,38.9,B,8.0,A
1826,2015-16,31R445,R445,Port Richmond High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/10044,Open,R445,85 ST JOSEPHS AVENUE,STATEN ISLAND,NY,10302,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,944859.0,170861.0,40.635562,-74.141924,PORT RICHMOND HIGH SCHOOL,17.4,31.0,Port Richmond High School,Timothy M. Gannon,HS,High School,1.96,C,53.2,7.4,C,12.2,C,32.6,C,1.0,B,31.0,Port Richmond High School,Timothy M. Gannon,HS,High School,1.96,C,53.2,7.4,C,12.2,C,32.6,C,1.0,B
1827,2015-16,31R455,R455,Tottenville High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/26481,Open,R455,100 LUTEN AVENUE,STATEN ISLAND,NY,10312,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,930477.0,131756.0,40.528152,-74.193431,TOTTENVILLE HIGH SCHOOL,19.5,31.0,Tottenville High School,John P. Tuminaro,HS,High School,2.68,B,67.7,9.0,B,17.2,B,35.5,B,6.0,B,31.0,Tottenville High School,John P. Tuminaro,HS,High School,2.68,B,67.7,9.0,B,17.2,B,35.5,B,6.0,B
1828,2015-16,31R460,R460,Susan E. Wagner High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/25020,Open,R460,1200 MANOR ROAD,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,947916.0,153887.0,40.588985,-74.130819,SUSAN E. WAGNER HIGH SCHOOL,19.5,31.0,Susan E. Wagner High School,Mr. Gary M. Giordano,HS,High School,2.33,A,75.0,10.0,B,17.3,B,42.7,A,5.0,A,31.0,Susan E. Wagner High School,Mr. Gary M. Giordano,HS,High School,2.33,A,75.0,10.0,B,17.3,B,42.7,A,5.0,A
1829,2015-16,31R470,R470,Concord High School,3.53e+11,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",01/18/2009,Open,R470,109 RHINE AVENUE,STATEN ISLAND,NY,10304,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,Y,960074.0,161754.0,40.61062,-74.087072,CONCORD HIGH SCHOOL,13.5,31.0,Concord High School,Ron Gorsky,HST,Transfer High School,1.88,A,80.2,12.1,A,23.1,A,40.0,B,5.0,A,31.0,Concord High School,Ron Gorsky,HST,Transfer High School,1.88,A,80.2,12.1,A,23.1,A,40.0,B,5.0,A
1830,2015-16,31R600,R600,Ralph R. McKee Career and Technical Education High School,3.53e+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/12966,Open,R600,290 ST MARKS PLACE,STATEN ISLAND,NY,10301,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,962253.0,173483.0,40.64282,-74.079263,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,15.3,31.0,Ralph R. McKee Career and Technical Education High School,Sharon Alicia Henry,HS,High School,1.7,B,66.4,8.3,C,18.4,A,38.7,B,1.0,A,31.0,Ralph R. McKee Career and Technical Education High School,Sharon Alicia Henry,HS,High School,1.7,B,66.4,8.3,C,18.4,A,38.7,B,1.0,A
1831,2015-16,31R605,R605,Staten Island Technical High School,3.53e+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",01/01/35221,Open,R440,485 CLAWSON STREET,STATEN ISLAND,NY,10306,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,951720.0,146345.0,40.568299,-74.117086,STATEN ISLAND TECHNICAL HIGH SCHOOL,21.1,31.0,Staten Island Technical High School,Vincent Maniscalco,HS,High School,3.91,A,79.6,12.3,A,23.1,A,44.1,A,,A,31.0,Staten Island Technical High School,Vincent Maniscalco,HS,High School,3.91,A,79.6,12.3,A,23.1,A,44.1,A,,A
1832,2015-16,31R861,R861,Staten Island School of Civic Leadership,3.53e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/39995,Open,R861,280 REGIS DRIVE,STATEN ISLAND,NY,10314,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,N,938603.0,165315.0,40.62031,-74.164427,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,15.0,31.0,Staten Island School of Civic Leadership,Rose Kerr,EMS,Middle,2.62,A,97.2,12.8,A,18.1,A,56.8,A,9.5,,31.0,Staten Island School of Civic Leadership,Rose Kerr,EMS,Middle,2.62,A,97.2,12.8,A,18.1,A,56.8,A,9.5,
1833,2015-16,32K045,K045,P.S./I.S. 045 Horace E. Greene,3.33e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",01/01/24289,Open,K045,84 SCHAEFER STREET,BROOKLYN,NY,11207,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,N,1009091.0,189372.0,40.686424,-73.91043,P.S./I.S. 045 HORACE E. GREENE,14.9,32.0,P.S. 045 Horace E. Greene,Tracey Lott-Davis,EMS,Elementary,62.0,B,46.9,8.6,A,9.6,C,24.7,B,4.0,A,32.0,P.S. 045 Horace E. Greene,Tracey Lott-Davis,EMS,Elementary,62.0,B,46.9,8.6,A,9.6,C,24.7,B,4.0,A
1834,2015-16,32K075,K075,P.S. 075 Mayda Cortiella,3.33e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/3105,Open,K075,95 GROVE STREET,BROOKLYN,NY,11221,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,N,1006064.0,191860.0,40.693261,-73.921336,P.S. 075 MAYDA CORTIELLA,14.4,32.0,P.S. 075 Mayda Cortiella,Christopher Tricarico,EMS,Elementary,59.15,B,43.0,7.5,B,8.6,C,21.9,C,5.0,C,32.0,P.S. 075 Mayda Cortiella,Christopher Tricarico,EMS,Elementary,59.15,B,43.0,7.5,B,8.6,C,21.9,C,5.0,C
1835,2015-16,32K086,K086,P.S. 086 The Irvington,3.33e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/24/2739,Open,K086,220 IRVING AVENUE,BROOKLYN,NY,11237,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,N,1007041.0,194533.0,40.700595,-73.917804,P.S. 086 THE IRVINGTON,14.3,32.0,P.S. 086 The Irvington,Mabel Sarduy,EMS,Elementary,63.78,B,42.5,11.7,A,10.1,B,19.1,C,1.5,C,32.0,P.S. 086 The Irvington,Mabel Sarduy,EMS,Elementary,63.78,B,42.5,11.7,A,10.1,B,19.1,C,1.5,C
1836,2015-16,75Q993,Q993,P.S. Q993,3.08e+11,DOE,Special Education,K-12 all grades,"01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",01/01/33492,Open,Q191,85-15 258 STREET,QUEENS,NY,11001,26,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1065003.0,206924.0,40.734266,-73.708617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,2015-16,75R025,R025,South Richmond High School I.S./P.S. 25,3.08e+11,DOE,Special Education,K-12 all grades,"01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",01/01/33693,Open,R825,6581 HYLAN BOULEVARD,STATEN ISLAND,NY,10309,31,75,M02I,CITYWIDE SPECIAL EDUCATION,N,923441.0,125895.0,40.512019,-74.218688,,,75.0,South Richmond High School I.S./P.S. 25,James Mckeon,D75,Middle,,C,45.3,7.5,B,5.0,F,28.3,C,4.5,B,75.0,South Richmond High School I.S./P.S. 25,James Mckeon,D75,Middle,,C,45.3,7.5,B,5.0,F,28.3,C,4.5,B
1838,2015-16,75R037,R037,P.S. R037,3.08e+11,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",01/01/33777,Open,R840,15 FAIRFIELD STREET,STATEN ISLAND,NY,10308,31,75,M02I,CITYWIDE SPECIAL EDUCATION,N,942193.0,144830.0,40.5641,-74.151368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,2015-16,75R373,R373,P.S. R373,3.08e+11,DOE,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,09,SE","PK,0K,01,02,03,04,05,SE",01/01/34197,Open,R040,91 HENDERSON AVENUE,STATEN ISLAND,NY,10301,31,75,M02I,CITYWIDE SPECIAL EDUCATION,N,957759.0,172890.0,40.64118,-74.095454,,,75.0,P.S. R373,Ilene Goldstein- Harn,D75,Elementary,,A,58.2,9.8,C,11.1,C,32.8,B,4.5,B,75.0,P.S. R373,Ilene Goldstein- Harn,D75,Elementary,,A,58.2,9.8,C,11.1,C,32.8,B,4.5,B
1840,2015-16,75R721,R721,THE RICHARD H. HUNGERFORD SCHOOL,3.08e+11,DOE,Special Education,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12,SE",01/01/24504,Open,R722,155 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,31,75,M02I,CITYWIDE SPECIAL EDUCATION,N,962859.0,165473.0,40.620835,-74.077054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,2015-16,75X010,X010,P.S. X010,3.08e+11,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,12,SE","PK,0K,01,02,SE",01/01/35045,Open,X101,2750 LAFAYETTE AVENUE,BRONX,NY,10465,8,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1031516.0,240651.0,40.82708,-73.829211,,,75.0,P.S. X010,Barbara Hanson,D75,Elementary,,B,54.5,10.7,A,13.4,B,30.4,B,0.0,A,75.0,P.S. X010,Barbara Hanson,D75,Elementary,,B,54.5,10.7,A,13.4,B,30.4,B,0.0,A
1842,2015-16,75X012,X012,P.S. X012 Lewis and Clark School,3.08e+11,DOE,Special Education,K-12 all grades,"06,07,08,09,10,11,12,SE","03,04,05,06,07,08,09,10,11,12,SE",01/01/24289,Open,X012,2555 TRATMAN AVENUE,BRONX,NY,10461,11,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1027225.0,245578.0,40.840625,-73.844685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,2015-16,75X017,X017,P.S. X017,3.08e+11,DOE,Special Education,K-8,"01,02,03,04,05,06,07,08,09,SE","01,02,03,04,05,06,07,08,09,SE",01/01/33493,Open,X184,778 FOREST AVENUE,BRONX,NY,10456,7,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1010437.0,237567.0,40.818703,-73.905389,,,75.0,P.S. X017,Robin Cohen,D75,K-8,,A,65.6,9.3,A,12.2,B,38.1,A,6.0,A,75.0,P.S. X017,Robin Cohen,D75,K-8,,A,65.6,9.3,A,12.2,B,38.1,A,6.0,A
1844,2015-16,75X168,X168,P.S. 168,3.08e+11,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,10,11,12,SE","PK,01,02,03,04,05,06,07,08,09,10,11,12,SE",01/01/35580,Open,X183,339 MORRIS AVENUE,BRONX,NY,10451,7,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1004735.0,235732.0,40.813681,-73.925995,,,75.0,P.S. 168,Rosa Nieves Greene,D75,K-8,,C,41.4,11.9,A,10.1,C,19.4,C,0.0,D,75.0,P.S. 168,Rosa Nieves Greene,D75,K-8,,C,41.4,11.9,A,10.1,C,19.4,C,0.0,D
1845,2015-16,75X176,X176,P.S. X176,3.08e+11,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,01,02,03,04,05,06,07,08,09,10,11,12,SE",01/01/36342,Open,X178,850 BAYCHESTER AVENUE,BRONX,NY,10475,11,75,M02I,CITYWIDE SPECIAL EDUCATION,N,1030803.0,257757.0,40.874035,-73.831669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
